,OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,Scientificname,Commonname,TotalNum,avg_size,min_size,max_size,ExDate
24542,2725078,TBM2014020308,2014-02-05 19:00:00,27.967616,-82.6903,20,Leiostomus xanthurus,Spot,3,20,16,30,2018-04-12 07:02:06
24543,2725117,TBM2014021106,2014-02-19 19:00:00,27.938516,-82.558183,20,Eucinostomus spp.,Eucinostomus,6,34,32,37,2018-04-12 07:02:08
24544,2725118,TBM2014021106,2014-02-19 19:00:00,27.938516,-82.558183,20,Lagodon rhomboides,Pinfish,607,21,17,27,2018-04-12 07:02:08
24545,2725167,TBM2014030801,2014-03-24 20:00:00,27.849,-82.55475,160,Chilomycterus schoepfii,Striped Burrfish,1,103,103,103,2018-04-12 07:02:08
24546,2725168,TBM2014030801,2014-03-24 20:00:00,27.849,-82.55475,160,Leiostomus xanthurus,Spot,1,76,76,76,2018-04-12 07:02:08
24547,2725172,TBM2014030904,2014-03-23 20:00:00,27.835266,-82.583183,20,Syngnathus scovelli,Gulf Pipefish,2,93,74,113,2018-04-12 07:02:08
24548,2725173,TBM2014030905,2014-03-23 20:00:00,27.86425,-82.56385,300,Lagodon rhomboides,Pinfish,11,22,17,28,2018-04-12 07:02:08
24549,2725193,TBM2014051301,2014-05-12 20:00:00,27.973266,-82.606883,160,Callinectes sapidus,Blue Crab,2,81,81,81,2018-04-12 07:03:39
24550,2725194,TBM2014051303,2014-05-12 20:00:00,27.9632,-82.687666,160,Elops saurus,Ladyfish,2,279,260,298,2018-04-12 07:03:39
24551,2725196,TBM2014051308,2014-05-12 20:00:00,28.010633,-82.657016,20,Lucania parva,Rainwater Killifish,15,19,17,22,2018-04-12 07:03:39
24552,2725252,TBM2014060203,2014-06-08 20:00:00,27.96255,-82.6833,20,Synodus foetens,Inshore Lizardfish,2,68,54,82,2018-04-12 07:03:39
24553,2725253,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Paralichthys albigutta,Gulf Flounder,1,154,154,154,2018-04-12 07:03:39
24554,2725254,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Portunus spp.,Portunus Crabs,2,36,30,42,2018-04-12 07:03:39
24555,2725321,TBM2014061104,2014-06-15 20:00:00,27.864083,-82.546516,160,Eucinostomus harengulus,Tidewater Mojarra,26,99,85,123,2018-04-12 07:03:39
24556,2725322,TBM2014061104,2014-06-15 20:00:00,27.864083,-82.546516,160,Lagodon rhomboides,Pinfish,139,108,60,179,2018-04-12 07:03:39
24557,2725323,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Eucinostomus harengulus,Tidewater Mojarra,3,94,91,99,2018-04-12 07:03:39
24558,2725324,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Lagodon rhomboides,Pinfish,474,98,65,170,2018-04-12 07:03:39
24559,2725335,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Eucinostomus harengulus,Tidewater Mojarra,6,109,103,116,2018-04-12 07:03:39
24560,2725336,TBM2014061305,2014-06-11 20:00:00,27.94665,-82.723733,160,Rhinoptera bonasus,Cownose Ray,1,709,709,709,2018-04-12 07:03:39
24561,2725337,TBM2014061306,2014-06-11 20:00:00,27.964283,-82.572916,160,Paralichthys albigutta,Gulf Flounder,1,262,262,262,2018-04-12 07:03:39
24562,2725388,TBM2014031301,2014-03-23 20:00:00,27.934933,-82.565683,300,Portunus spp.,Portunus Crabs,2,37,30,44,2018-04-12 07:02:08
24563,2725389,TBM2014031303,2014-03-23 20:00:00,27.924566,-82.685133,300,Farfantepenaeus duorarum,Pink Shrimp,10,14,7,20,2018-04-12 07:02:08
24564,2725390,TBM2014031303,2014-03-23 20:00:00,27.924566,-82.685133,300,Leiostomus xanthurus,Spot,3,21,19,24,2018-04-12 07:02:08
24565,2725391,TBM2014031305,2014-03-23 20:00:00,27.977116,-82.672416,300,Farfantepenaeus duorarum,Pink Shrimp,14,29,20,40,2018-04-12 07:02:08
24566,2725430,TBM2014040105,2014-03-31 20:00:00,27.90995,-82.6275,20,Leiostomus xanthurus,Spot,1,15,15,15,2018-04-12 07:03:36
24567,2725473,TBM2014040905,2014-04-02 20:00:00,27.958066,-82.68415,300,Dasyatis sabina,Atlantic Stingray,1,265,265,265,2018-04-12 07:03:36
24568,2725543,TBM2014050807,2014-05-14 20:00:00,27.85265,-82.554516,160,Mugil trichodon,Fantail Mullet,1,212,212,212,2018-04-12 07:03:36
24569,2725544,TBM2014050807,2014-05-14 20:00:00,27.85265,-82.554516,160,Nicholsina usta,Emerald Parrotfish,2,127,114,140,2018-04-12 07:03:36
24570,2725545,TBM2014050903,2014-05-07 20:00:00,27.881816,-82.618583,20,Lagodon rhomboides,Pinfish,12,59,45,71,2018-04-12 07:03:36
24571,2725546,TBM2014050906,2014-05-07 20:00:00,27.929866,-82.695183,300,Gobiosoma robustum,Code Goby,4,28,24,33,2018-04-12 07:03:36
24572,2725547,TBM2014050906,2014-05-07 20:00:00,27.929866,-82.695183,300,Gobiosoma spp.,Gobiosoma Gobies,1,16,16,16,2018-04-12 07:03:36
24573,2725548,TBM2014050907,2014-05-07 20:00:00,27.966683,-82.587033,300,Portunus spp.,Portunus Crabs,20,29,22,42,2018-04-12 07:03:36
24574,2725549,TBM2014050907,2014-05-07 20:00:00,27.966683,-82.587033,300,Stephanolepis hispidus,Planehead Filefish,1,55,55,55,2018-04-12 07:03:36
24575,2725571,TBM2014051301,2014-05-12 20:00:00,27.973266,-82.606883,160,Centropomus undecimalis,Common Snook,1,510,510,510,2018-04-12 07:03:51
24576,2725572,TBM2014051301,2014-05-12 20:00:00,27.973266,-82.606883,160,Eucinostomus gula,Silver Jenny,1,108,108,108,2018-04-12 07:03:51
24577,2725573,TBM2014051303,2014-05-12 20:00:00,27.9632,-82.687666,160,Bagre marinus,Gafftopsail Catfish,5,354,325,417,2018-04-12 07:03:51
24578,2725574,TBM2014051303,2014-05-12 20:00:00,27.9632,-82.687666,160,Mugil cephalus,Striped Mullet,1,363,363,363,2018-04-12 07:03:51
24579,2725575,TBM2014051304,2014-05-12 20:00:00,27.956783,-82.716966,20,Synodus foetens,Inshore Lizardfish,6,43,24,71,2018-04-12 07:03:51
24580,2725576,TBM2014051308,2014-05-12 20:00:00,28.010633,-82.657016,20,Microgobius gulosus,Clown Goby,8,22,19,33,2018-04-12 07:03:51
24581,2725632,TBM2014060206,2014-06-08 20:00:00,27.927216,-82.693633,300,Bairdiella chrysoura,Silver Perch,37,36,22,49,2018-04-12 07:03:45
24582,2725660,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Orthopristis chrysoptera,Pigfish,5,63,44,84,2018-04-12 07:03:45
24583,2725661,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Strongylura spp.,Needlefishes,1,170,170,170,2018-04-12 07:03:45
24584,2725684,TBM2014061104,2014-06-15 20:00:00,27.864083,-82.546516,160,Archosargus probatocephalus,Sheepshead,7,216,99,326,2018-04-12 07:03:45
24585,2725685,TBM2014061104,2014-06-15 20:00:00,27.864083,-82.546516,160,Diplodus holbrookii,Spottail Pinfish,7,69,64,75,2018-04-12 07:03:45
24586,2725686,TBM2014061104,2014-06-15 20:00:00,27.864083,-82.546516,160,Strongylura notata,Redfin Needlefish,3,345,342,348,2018-04-12 07:03:45
24587,2725687,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Diplodus holbrookii,Spottail Pinfish,5,69,61,74,2018-04-12 07:03:45
24588,2725688,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Opisthonema oglinum,Atlantic Thread Herring,2,121,102,141,2018-04-12 07:03:45
24589,2725695,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Dasyatis sabina,Atlantic Stingray,11,253,176,330,2018-04-12 07:03:45
24590,2725696,TBM2014061306,2014-06-11 20:00:00,27.964283,-82.572916,160,Opisthonema oglinum,Atlantic Thread Herring,4,140,132,154,2018-04-12 07:03:45
24591,2725818,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Syngnathus louisianae,Chain Pipefish,1,146,146,146,2018-04-12 07:03:40
24592,2725855,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Bairdiella chrysoura,Silver Perch,15,132,125,156,2018-04-12 07:03:40
24593,2725856,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Callinectes sapidus,Blue Crab,3,97,88,114,2018-04-12 07:03:40
24594,2725857,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Strongylura notata,Redfin Needlefish,1,352,352,352,2018-04-12 07:03:40
24595,2725865,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Ariopsis felis,Hardhead Catfish,2,313,267,359,2018-04-12 07:03:40
24596,2725866,TBM2014061306,2014-06-11 20:00:00,27.964283,-82.572916,160,Eucinostomus gula,Silver Jenny,1,60,60,60,2018-04-12 07:03:40
24597,2725954,TBM2014070708,2014-07-20 20:00:00,27.864133,-82.541366,160,Sphoeroides nephelus,Southern Puffer,2,73,71,76,2018-04-12 07:03:41
24598,2725979,TBM2014071101,2014-07-23 20:00:00,27.996366,-82.6549,20,Anchoa mitchilli,Bay Anchovy,19,26,23,31,2018-04-12 07:03:42
24599,2725980,TBM2014071101,2014-07-23 20:00:00,27.996366,-82.6549,20,Ariopsis felis,Hardhead Catfish,2,287,287,287,2018-04-12 07:03:42
24600,2725981,TBM2014071102,2014-07-23 20:00:00,27.997933,-82.67635,20,Menticirrhus americanus,Southern Kingfish,4,13,11,18,2018-04-12 07:03:42
24601,2725982,TBM2014071102,2014-07-23 20:00:00,27.997933,-82.67635,20,Microgobius gulosus,Clown Goby,48,22,16,29,2018-04-12 07:03:42
24602,2725983,TBM2014071104,2014-07-23 20:00:00,27.935733,-82.681116,300,Cynoscion arenarius,Sand Seatrout,33,21,16,41,2018-04-12 07:03:42
24603,2725984,TBM2014071104,2014-07-23 20:00:00,27.935733,-82.681116,300,Dasyatis sabina,Atlantic Stingray,3,252,246,258,2018-04-12 07:03:42
24604,2725985,TBM2014071104,2014-07-23 20:00:00,27.935733,-82.681116,300,Menippe spp.,Stone Crab,1,83,83,83,2018-04-12 07:03:42
24605,2725986,TBM2014071106,2014-07-23 20:00:00,27.942083,-82.54475,20,Oligoplites saurus,Leatherjacket,4,43,33,52,2018-04-12 07:03:42
24606,2725987,TBM2014071108,2014-07-23 20:00:00,27.957233,-82.605866,300,Farfantepenaeus duorarum,Pink Shrimp,2,17,15,19,2018-04-12 07:03:42
24607,2725988,TBM2014071108,2014-07-23 20:00:00,27.957233,-82.605866,300,Gobiosoma robustum,Code Goby,1,22,22,22,2018-04-12 07:03:42
24608,2725989,TBM2014071201,2014-07-16 20:00:00,27.982033,-82.692716,160,Dasyatis sabina,Atlantic Stingray,1,212,212,212,2018-04-12 07:03:42
24609,2725990,TBM2014071201,2014-07-16 20:00:00,27.982033,-82.692716,160,Sciaenops ocellatus,Red Drum,1,523,523,523,2018-04-12 07:03:42
24610,2725991,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Symphurus plagiusa,Blackcheek Tonguefish,2,130,130,130,2018-04-12 07:03:42
24611,2725992,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Synodus foetens,Inshore Lizardfish,2,215,181,250,2018-04-12 07:03:42
24612,2725993,TBM2014071204,2014-07-16 20:00:00,27.889733,-82.637433,20,Archosargus probatocephalus,Sheepshead,12,49,41,57,2018-04-12 07:03:42
24613,2725994,TBM2014071204,2014-07-16 20:00:00,27.889733,-82.637433,20,Strongylura marina,Atlantic Needlefish,1,188,188,188,2018-04-12 07:03:42
24614,2725995,TBM2014071205,2014-07-16 20:00:00,28.006816,-82.675866,160,Archosargus probatocephalus,Sheepshead,5,76,53,127,2018-04-12 07:03:42
24615,2725996,TBM2014071206,2014-07-16 20:00:00,28.00915,-82.676533,20,Chaetodipterus faber,Atlantic Spadefish,1,29,29,29,2018-04-12 07:03:42
24616,2726033,TBM2014060205,2014-06-08 20:00:00,27.929716,-82.7117,20,Lucania parva,Rainwater Killifish,1,17,17,17,2018-04-12 07:03:51
24617,2726034,TBM2014060206,2014-06-08 20:00:00,27.927216,-82.693633,300,Anchoa hepsetus,Striped Anchovy,1,58,58,58,2018-04-12 07:03:51
24618,2726035,TBM2014060206,2014-06-08 20:00:00,27.927216,-82.693633,300,Anchoa mitchilli,Bay Anchovy,682,22,18,27,2018-04-12 07:03:51
24619,2726036,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Hypleurochilus caudovittatus,Zebratail Blenny,1,22,22,22,2018-04-12 07:03:51
24620,2726037,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Menippe spp.,Stone Crab,3,39,28,45,2018-04-12 07:03:51
24621,2726062,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Chilomycterus schoepfii,Striped Burrfish,1,15,15,15,2018-04-12 07:03:51
24622,2726063,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Cynoscion nebulosus,Spotted Seatrout,1,21,21,21,2018-04-12 07:03:51
24623,2726064,TBM2014060701,2014-06-10 20:00:00,27.843983,-82.5883,20,Hemiramphidae spp.,halfbeaks,4,95,68,112,2018-04-12 07:03:51
24624,2726104,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Elops saurus,Ladyfish,5,270,248,286,2018-04-12 07:03:51
24625,2726105,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Eucinostomus gula,Silver Jenny,2,101,93,109,2018-04-12 07:03:51
24626,2726106,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Eugerres plumieri,Striped Mojarra,8,160,114,216,2018-04-12 07:03:51
24627,2726107,TBM2014061305,2014-06-11 20:00:00,27.94665,-82.723733,160,Lagodon rhomboides,Pinfish,4,75,73,78,2018-04-12 07:03:51
24628,2726108,TBM2014061305,2014-06-11 20:00:00,27.94665,-82.723733,160,Paralichthys albigutta,Gulf Flounder,1,100,100,100,2018-04-12 07:03:51
24629,2726109,TBM2014061306,2014-06-11 20:00:00,27.964283,-82.572916,160,Sciaenops ocellatus,Red Drum,2,667,590,745,2018-04-12 07:03:51
24630,2726203,TBM2014070708,2014-07-20 20:00:00,27.864133,-82.541366,160,Dasyatis sabina,Atlantic Stingray,1,338,338,338,2018-04-12 07:03:55
24631,2726204,TBM2014070708,2014-07-20 20:00:00,27.864133,-82.541366,160,Eucinostomus gula,Silver Jenny,3,56,51,61,2018-04-12 07:03:55
24632,2726224,TBM2014071105,2014-07-23 20:00:00,27.924366,-82.533116,20,Chasmodes saburrae,Florida Blenny,9,30,20,45,2018-04-12 07:03:55
24633,2726225,TBM2014071105,2014-07-23 20:00:00,27.924366,-82.533116,20,Cynoscion nebulosus,Spotted Seatrout,39,30,18,48,2018-04-12 07:03:55
24634,2726226,TBM2014071105,2014-07-23 20:00:00,27.924366,-82.533116,20,Synodus foetens,Inshore Lizardfish,1,90,90,90,2018-04-12 07:03:55
24635,2726227,TBM2014071106,2014-07-23 20:00:00,27.942083,-82.54475,20,Eucinostomus gula,Silver Jenny,10,50,42,54,2018-04-12 07:03:55
24636,2726228,TBM2014071107,2014-07-23 20:00:00,27.9491,-82.56185,300,Gobiosoma spp.,Gobiosoma Gobies,18,17,16,19,2018-04-12 07:03:55
24637,2726229,TBM2014071107,2014-07-23 20:00:00,27.9491,-82.56185,300,Lagodon rhomboides,Pinfish,17,72,54,96,2018-04-12 07:03:55
24638,2726230,TBM2014071107,2014-07-23 20:00:00,27.9491,-82.56185,300,Opsanus beta,Gulf Toadfish,5,116,56,152,2018-04-12 07:03:55
24639,2726231,TBM2014071108,2014-07-23 20:00:00,27.957233,-82.605866,300,Prionotus scitulus,Leopard Searobin,6,71,50,80,2018-04-12 07:03:55
24640,2726232,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Chilomycterus schoepfii,Striped Burrfish,1,69,69,69,2018-04-12 07:03:55
24641,2726233,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Dasyatis sabina,Atlantic Stingray,9,245,196,320,2018-04-12 07:03:55
24642,2726234,TBM2014071203,2014-07-16 20:00:00,27.9101,-82.629416,160,Dasyatis sabina,Atlantic Stingray,2,293,291,295,2018-04-12 07:03:55
24643,2726235,TBM2014071203,2014-07-16 20:00:00,27.9101,-82.629416,160,Eucinostomus harengulus,Tidewater Mojarra,99,102,88,123,2018-04-12 07:03:55
24644,2726236,TBM2014071203,2014-07-16 20:00:00,27.9101,-82.629416,160,Lagodon rhomboides,Pinfish,665,92,72,130,2018-04-12 07:03:55
24645,2726237,TBM2014071204,2014-07-16 20:00:00,27.889733,-82.637433,20,Floridichthys carpio,Goldspotted Killifish,1,14,14,14,2018-04-12 07:03:55
24646,2726238,TBM2014071204,2014-07-16 20:00:00,27.889733,-82.637433,20,Gobiosoma robustum,Code Goby,1,29,29,29,2018-04-12 07:03:55
24647,2726239,TBM2014071205,2014-07-16 20:00:00,28.006816,-82.675866,160,Sphoeroides nephelus,Southern Puffer,18,73,50,105,2018-04-12 07:03:55
24648,2726240,TBM2014071206,2014-07-16 20:00:00,28.00915,-82.676533,20,Lagodon rhomboides,Pinfish,1,87,87,87,2018-04-12 07:03:55
24649,2726241,TBM2014071206,2014-07-16 20:00:00,28.00915,-82.676533,20,Menidia spp.,Menidia Silversides,12,47,40,56,2018-04-12 07:03:55
24650,2726309,TBM2014080103,2014-08-05 20:00:00,27.961666,-82.6872,160,Callinectes sapidus,Blue Crab,12,109,74,131,2018-04-12 07:03:55
24651,2726310,TBM2014080103,2014-08-05 20:00:00,27.961666,-82.6872,160,Caranx hippos,Crevalle Jack,5,306,264,372,2018-04-12 07:03:55
24652,2726311,TBM2014080106,2014-08-05 20:00:00,27.90455,-82.632766,160,Callinectes sapidus,Blue Crab,4,104,63,132,2018-04-12 07:03:55
24653,2726312,TBM2014080106,2014-08-05 20:00:00,27.90455,-82.632766,160,Sphoeroides nephelus,Southern Puffer,14,117,76,168,2018-04-12 07:03:55
24654,2726353,TBM2014080702,2014-08-05 20:00:00,27.994716,-82.635683,20,Chasmodes saburrae,Florida Blenny,3,31,29,33,2018-04-12 07:03:56
24655,2726354,TBM2014080703,2014-08-05 20:00:00,28.001133,-82.665933,20,Diapterus auratus,Irish Pompano,1,16,16,16,2018-04-12 07:03:56
24656,2726359,TBM2014080708,2014-08-05 20:00:00,27.978233,-82.624383,300,Opsanus beta,Gulf Toadfish,2,91,82,100,2018-04-12 07:03:56
24657,2726423,TBM2014060202,2014-06-08 20:00:00,27.961566,-82.598783,300,Portunus spp.,Portunus Crabs,1,27,27,27,2018-04-12 07:03:34
24658,2726424,TBM2014060204,2014-06-08 20:00:00,27.957483,-82.713383,20,Anchoa mitchilli,Bay Anchovy,1,32,32,32,2018-04-12 07:03:34
24659,2726425,TBM2014060204,2014-06-08 20:00:00,27.957483,-82.713383,20,Lucania parva,Rainwater Killifish,3,26,25,27,2018-04-12 07:03:34
24660,2726426,TBM2014060204,2014-06-08 20:00:00,27.957483,-82.713383,20,Sphoeroides nephelus,Southern Puffer,7,16,13,20,2018-04-12 07:03:34
24661,2726427,TBM2014060206,2014-06-08 20:00:00,27.927216,-82.693633,300,Archosargus probatocephalus,Sheepshead,1,23,23,23,2018-04-12 07:03:34
24662,2726428,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Gobiesox strumosus,Skilletfish,1,48,48,48,2018-04-12 07:03:34
24663,2726429,TBM2014060207,2014-06-08 20:00:00,27.887916,-82.569833,300,Syngnathus scovelli,Gulf Pipefish,1,67,67,67,2018-04-12 07:03:34
24664,2726501,TBM2014061105,2014-06-15 20:00:00,27.88115,-82.538483,160,Caranx hippos,Crevalle Jack,1,202,202,202,2018-04-12 07:03:35
24665,2726506,TBM2014061301,2014-06-11 20:00:00,27.972183,-82.613516,20,Microgobius gulosus,Clown Goby,1,NA,NA,NA,2018-04-12 07:03:35
24666,2726508,TBM2014061303,2014-06-11 20:00:00,27.970166,-82.5745,160,Menticirrhus americanus,Southern Kingfish,6,245,209,276,2018-04-12 07:03:35
24667,2726509,TBM2014061306,2014-06-11 20:00:00,27.964283,-82.572916,160,Centropomus undecimalis,Common Snook,6,536,269,820,2018-04-12 07:03:35
24668,2726598,TBM2014070708,2014-07-20 20:00:00,27.864133,-82.541366,160,Centropomus undecimalis,Common Snook,7,367,294,526,2018-04-12 07:03:48
24669,2726680,TBM2014090503,2014-09-02 20:00:00,27.96195,-82.695133,20,Diapterus auratus,Irish Pompano,1,50,50,50,2018-04-12 07:03:57
24670,2726681,TBM2014090503,2014-09-02 20:00:00,27.96195,-82.695133,20,Eucinostomus harengulus,Tidewater Mojarra,2,57,44,71,2018-04-12 07:03:57
24671,2726682,TBM2014090503,2014-09-02 20:00:00,27.96195,-82.695133,20,Eucinostomus spp.,Eucinostomus,1,17,17,17,2018-04-12 07:03:57
24672,2726683,TBM2014090504,2014-09-02 20:00:00,27.955366,-82.701383,300,Archosargus probatocephalus,Sheepshead,6,60,51,67,2018-04-12 07:03:57
24673,2726684,TBM2014090505,2014-09-02 20:00:00,27.935716,-82.71795,20,Archosargus probatocephalus,Sheepshead,2,79,66,92,2018-04-12 07:03:57
24674,2726685,TBM2014090505,2014-09-02 20:00:00,27.935716,-82.71795,20,Bairdiella chrysoura,Silver Perch,16,65,50,90,2018-04-12 07:03:57
24675,2726686,TBM2014090505,2014-09-02 20:00:00,27.935716,-82.71795,20,Eucinostomus gula,Silver Jenny,12,48,41,62,2018-04-12 07:03:57
24676,2726687,TBM2014090506,2014-09-02 20:00:00,27.9127,-82.662216,20,Hyporhamphus meeki,False Silver Halfbeak,1,134,134,134,2018-04-12 07:03:57
24677,2726688,TBM2014090506,2014-09-02 20:00:00,27.9127,-82.662216,20,Lagodon rhomboides,Pinfish,1,91,91,91,2018-04-12 07:03:57
24678,2726689,TBM2014090506,2014-09-02 20:00:00,27.9127,-82.662216,20,Lucania parva,Rainwater Killifish,163,25,19,34,2018-04-12 07:03:57
24679,2726708,TBM2014090803,2014-09-14 20:00:00,28.006116,-82.6642,160,Cynoscion nebulosus,Spotted Seatrout,4,205,123,294,2018-04-12 07:03:57
24680,2726709,TBM2014090804,2014-09-14 20:00:00,27.87605,-82.61175,20,Eugerres plumieri,Striped Mojarra,1,40,40,40,2018-04-12 07:03:57
24681,2726710,TBM2014090804,2014-09-14 20:00:00,27.87605,-82.61175,20,Farfantepenaeus duorarum,Pink Shrimp,107,9,7,21,2018-04-12 07:03:57
24682,2726712,TBM2014090807,2014-09-14 20:00:00,27.941316,-82.545633,160,Caranx hippos,Crevalle Jack,1,318,318,318,2018-04-12 07:03:57
24683,2726713,TBM2014090807,2014-09-14 20:00:00,27.941316,-82.545633,160,Strongylura notata,Redfin Needlefish,2,334,326,342,2018-04-12 07:03:57
24684,2726762,TBM2014091406,2014-09-04 20:00:00,27.853416,-82.553883,160,Trachinotus falcatus,Permit,7,133,125,147,2018-04-12 07:03:58
24685,2726763,TBM2014091407,2014-09-04 20:00:00,27.851533,-82.554866,20,Cynoscion nebulosus,Spotted Seatrout,11,44,32,56,2018-04-12 07:03:58
24686,2726764,TBM2014091408,2014-09-04 20:00:00,27.83685,-82.5896,20,Lucania parva,Rainwater Killifish,10,24,20,30,2018-04-12 07:03:58
24687,2726765,TBM2014091408,2014-09-04 20:00:00,27.83685,-82.5896,20,Menidia spp.,Menidia Silversides,1,45,45,45,2018-04-12 07:03:58
24688,2726840,TBM2014070704,2014-07-20 20:00:00,27.845683,-82.546433,20,Oligoplites saurus,Leatherjacket,3,17,15,21,2018-04-12 07:03:47
24689,2726857,TBM2014071101,2014-07-23 20:00:00,27.996366,-82.6549,20,Eucinostomus spp.,Eucinostomus,2,15,12,18,2018-04-12 07:03:47
24690,2726858,TBM2014071101,2014-07-23 20:00:00,27.996366,-82.6549,20,Gobiosoma robustum,Code Goby,9,23,20,33,2018-04-12 07:03:47
24691,2726859,TBM2014071101,2014-07-23 20:00:00,27.996366,-82.6549,20,Gobiosoma spp.,Gobiosoma Gobies,8,17,15,19,2018-04-12 07:03:47
24692,2726861,TBM2014071105,2014-07-23 20:00:00,27.924366,-82.533116,20,Eucinostomus gula,Silver Jenny,18,54,41,60,2018-04-12 07:03:47
24693,2726862,TBM2014071106,2014-07-23 20:00:00,27.942083,-82.54475,20,Chasmodes saburrae,Florida Blenny,1,22,22,22,2018-04-12 07:03:47
24694,2726863,TBM2014071108,2014-07-23 20:00:00,27.957233,-82.605866,300,Prionotus tribulus,Bighead Searobin,2,86,82,90,2018-04-12 07:03:47
24695,2726864,TBM2014071108,2014-07-23 20:00:00,27.957233,-82.605866,300,Synodus foetens,Inshore Lizardfish,3,92,91,95,2018-04-12 07:03:47
24696,2726865,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Eucinostomus harengulus,Tidewater Mojarra,4,107,99,112,2018-04-12 07:03:47
24697,2726866,TBM2014071202,2014-07-16 20:00:00,27.963166,-82.687683,160,Lagodon rhomboides,Pinfish,2,78,78,78,2018-04-12 07:03:47
